userId,movieId,rating,timestamp
7,539,3.0,851867688
7,551,4.0,851868019
7,588,4.0,851868044
7,590,4.0,851868186
7,592,3.0,851868863
7,594,4.0,851868020
7,595,3.0,851868044
7,671,4.0,851866806
7,708,3.0,851866744
7,745,5.0,851868020
7,780,3.0,851866703
7,786,2.0,851866744
7,924,4.0,851868289
7,1073,3.0,851866744
7,1125,3.0,851867553
7,1278,3.0,851867436
7,1371,3.0,851869160
7,1372,3.0,851869102
7,1374,4.0,851869035
7,1375,3.0,851869140
8,110,4.0,1154473268
8,260,3.5,1154464829
8,296,4.0,1154465380
8,524,2.0,1154400357
8,593,4.5,1154464833
8,628,4.0,1154400284
8,805,3.5,1154389432
8,858,5.0,1154400181
8,1259,4.0,1154464811
8,1265,3.0,1154465230
8,1552,3.0,1154389408
8,1777,5.0,1154400458
8,2028,4.0,1154473259
8,2100,3.0,1154389460
8,2502,5.0,1154464889
8,2770,2.5,1154389541
8,2791,4.5,1154465558
8,2841,3.0,1154400360
8,2959,4.0,1154464901
8,4011,4.5,1154464873
8,4995,3.5,1154389449
8,8873,4.0,1154465499
8,8874,3.0,1154465548
15,5,4.5,1093070098
15,11,2.5,1093028381
15,14,2.5,1166586286
15,16,3.5,1093070150
15,19,1.0,1093028409
15,22,2.5,1093070415
15,25,3.0,1033345172
15,62,2.0,1093028336
15,70,0.5,1093070467
15,82,5.0,1044220302
15,95,1.5,1093028331
15,101,4.0,1134522072
15,104,1.0,1093070113
15,107,2.0,1166586594
15,110,3.0,1040205792
15,111,5.0,997938500
15,123,4.0,997938358
15,145,3.5,1134521543
15,149,5.0,1075142933
15,150,3.0,997939380
15,153,1.0,1128274517
15,157,2.0,1052896975
15,161,3.0,1093028319
15,162,4.0,997938676
15,163,2.0,1166586021
15,164,4.0,997938413
15,165,3.0,1093028183
15,170,2.5,1166586376
15,172,1.0,1093070329
15,175,4.0,1166587180
15,176,4.0,1046209579
15,180,3.0,1166586276
15,185,2.0,1052896916
15,193,1.0,1193435347
15,196,2.0,1093070170
15,214,2.0,1033345241
15,215,4.5,1054449903
15,223,4.0,997939415
15,231,3.5,1093028308
15,232,4.0,1033345227
15,235,4.0,997939415
15,246,5.0,997938656
15,247,2.0,997938567
15,252,2.0,1093070318
15,253,2.0,1093028328
15,260,5.0,997938437
15,288,2.0,1093028372
15,293,5.0,997938567
15,296,5.0,997938771
15,300,4.0,1054449869
15,306,5.0,997938737
15,308,4.0,1052897100
15,322,2.5,1120209787
15,329,1.5,1093028255
15,335,2.0,997938391
15,339,2.5,1122576622
15,364,4.0,997939065
15,377,4.0,1033344267
15,380,4.0,997939179
15,429,1.0,1465955324
15,431,4.0,1132469126
15,435,1.0,1093070102
15,440,2.5,1058250627
15,454,3.0,1093028323
15,483,1.0,997938905
15,500,3.0,1035258747
15,508,1.5,1093028394
15,509,2.0,1093028389
15,524,2.5,1166586387
15,535,3.0,1033345148
15,539,2.0,1093028325
15,551,2.0,997939055
15,562,3.0,1166586512
15,574,3.0,1141391972
15,586,2.0,1093028377
15,587,1.0,1093028322
15,588,0.5,1093028161
15,590,3.0,1093028142
15,592,4.0,997939162
15,593,5.0,997938500
15,594,2.5,1245021392
15,597,2.5,1093028267
15,608,5.0,997938500
15,628,2.5,1093070326
15,647,1.5,1134521628
15,663,2.0,1035258608
15,665,3.0,997939348
15,674,3.0,1052896916
15,680,2.0,1052896867
15,708,3.0,1093028406
15,745,3.0,997938288
15,762,2.0,1093070454
15,780,2.5,1093028151
15,786,0.5,1093028395
15,788,1.5,1134521382
15,802,1.0,1128274713
15,804,3.5,1134522085
15,832,1.0,1166586002
15,858,5.0,997938703
15,866,4.0,997938567
15,903,5.0,997938346
15,910,2.5,1122576681
15,913,4.0,1416119525
15,914,1.5,1058250501
15,916,1.0,1128274460
15,920,3.5,1093070090
15,922,1.0,1040205624
15,923,5.0,997938727
15,924,5.0,997938358
15,926,3.0,1044219825
15,931,1.0,1058250466
15,953,3.0,997938800
15,994,4.0,997939453
15,1073,3.0,997938603
15,1089,4.0,997938528
15,1092,2.5,1193436089
15,1213,3.0,997938749
15,1246,1.0,1093070174
15,1247,5.0,997938171
15,1248,3.0,997938509
15,1250,4.0,997938760
15,1251,3.0,997938749
15,1254,3.5,1345398347
15,1259,3.0,997938917
15,1262,1.5,1134521651
15,1265,4.0,997938171
15,1266,4.0,997939360
15,1267,5.0,997938500
15,1272,3.5,1054450246
15,1280,3.0,997938941
15,1281,1.0,1063565335
15,1370,3.0,1093070198
15,1391,0.5,1093070145
15,1396,4.0,1055439459
15,1407,5.0,997938219
15,1544,1.0,1093070319
15,1552,1.5,1134521507
15,1562,1.5,1166586212
15,1573,4.0,997938476
15,1580,4.0,997939179
15,1584,4.0,1052896685
15,1597,2.0,1134521585
15,1635,4.0,1033345134
15,1639,4.0,1054449877
15,1645,3.0,997938413
15,1649,2.0,997938647
15,1653,3.0,1052896685
15,1690,1.0,1134521603
15,1694,3.0,997938879
15,1722,3.5,1134521534
15,1729,1.0,1033344286
15,1735,0.5,1166981862
15,1777,2.0,1134521514
15,1792,3.0,1458506454
15,1807,1.5,1093028022
15,1883,4.0,1052897043
15,1895,2.5,1469330584
15,1904,3.5,1075142949
15,1909,2.0,1052896819
15,1921,4.0,1052896819
15,1923,4.5,1054449908
15,1954,3.0,1040205792
15,1955,4.5,1338698424
15,1997,5.0,997938255
15,2000,3.0,1052896975
15,2005,4.0,997938630
15,2011,3.0,1044219825
15,2018,2.0,1044347881
15,2019,4.5,1134521638
15,2028,3.0,997938784
15,2064,4.5,1338698431
15,2100,2.0,997938603
15,2105,4.0,1052896867
15,2108,4.5,1058250482
15,2133,3.5,1166587080
15,2134,3.5,1122576686
15,2140,3.0,1052896819
15,2268,1.0,1093070270
15,2269,2.5,1465881227
15,2288,3.0,1052896740
15,2289,4.0,997938322
15,2291,3.0,997939439
15,2294,2.0,1052897012
15,2313,3.5,1345397769
15,2334,3.0,1469330601
15,2355,2.0,997939055
15,2395,5.0,997939404
15,2501,3.0,997938760
15,2502,5.0,1033344897
15,2539,2.5,1465880194
15,2605,1.0,1033344772
15,2617,1.0,1093070339
15,2640,4.0,997939179
15,2657,2.0,1052896819
15,2671,4.0,997939653
15,2759,1.0,1033344752
15,2770,4.0,1033344702
15,2791,4.0,997939008
15,2841,2.0,1033344958
15,2925,4.0,1166585692
15,2959,5.0,997938894
15,2976,2.0,1469330578
15,3082,3.0,1166586269
15,3083,5.0,997938310
15,3114,1.0,1033344983
15,3175,4.0,997939162
15,3176,2.0,997938413
15,3489,2.0,1166586405
15,3512,3.0,997937926
15,3536,4.0,997937808
15,3635,3.5,1345397811
15,3638,3.5,1345398289
15,3683,4.0,997938800
15,3981,1.0,1033344924
15,3989,3.0,997937700
15,4011,1.0,997937606
15,4148,1.0,997938035
15,4232,3.0,997939162
15,4247,1.0,1349622526
15,4380,2.0,1033345068
15,4638,1.0,997937346
15,4643,3.0,997937346
15,4723,3.5,1054449465
15,4816,3.0,1166586875
15,4958,1.0,1469330599
15,4995,1.0,1033343815
15,5279,0.5,1054449705
15,5528,1.0,1033344334
15,5902,4.0,1044220069
15,6003,1.5,1096005130
15,6037,3.0,1465954655
15,6283,1.0,1416119893
15,6537,2.5,1058249457
15,6552,1.5,1082220233
15,6620,1.5,1082220241
15,6947,1.0,1347936706
15,6957,4.0,1222576385
15,6961,2.5,1240203829
15,6978,2.5,1097770851
15,7445,1.5,1416119694
15,7451,3.5,1416119705
15,7484,4.0,1338698422
15,8366,2.5,1088621517
15,8645,2.0,1120210020
15,8665,3.5,1093027853
15,8874,2.5,1122925517
15,8914,4.5,1101423864
15,8961,2.0,1101423869
15,8974,2.5,1374637844
15,8984,2.0,1166981834
15,51540,5.0,1222578057
15,89492,5.0,1361078138
17,25,4.5,1127469531
17,111,5.0,1127469023
17,170,4.0,1127470242
17,172,3.5,1127468646
17,185,3.0,1127469509
17,194,4.0,1127470280
17,223,2.5,1127469577
17,235,5.0,1127469684
17,247,2.0,1127471027
17,260,3.5,1127474688
17,288,2.0,1127469552
17,293,4.0,1127469604
17,296,5.0,1127469297
17,348,3.5,1127470013
17,377,0.5,1127469444
17,431,4.5,1127471468
17,492,5.0,1127472949
17,590,3.0,1127469416
17,593,4.5,1127469396
17,608,3.5,1127469440
17,680,4.5,1127472555
17,714,4.5,1127473893
17,858,5.0,1127469000
17,866,4.5,1127470263
17,903,5.0,1127468839
17,910,3.5,1127470036
17,913,5.0,1127468808
17,922,5.0,1127468822
17,923,4.5,1127469756
17,924,4.5,1127469594
17,928,4.5,1127471079
17,931,4.5,1127474822
17,942,3.5,1127470622
17,1089,5.0,1127469308
17,1092,4.0,1127469973
17,1213,5.0,1127469622
17,1245,4.0,1127470820
17,1246,5.0,1127469721
17,1248,5.0,1127468791
17,1251,3.5,1127470489
17,1255,2.0,1127472442
17,1265,4.5,1127469234
17,1267,5.0,1127470095
17,1396,3.0,1127468688
17,1580,2.5,1127469521
17,1597,2.5,1127469976
17,1645,3.5,1127469988
17,1653,5.0,1127468587
17,1729,2.5,1127470069
17,1809,3.0,1127469129
17,1921,5.0,1127470262
17,1923,3.0,1127469612
17,1997,4.0,1127469217
17,2011,4.0,1127469773
17,2023,4.0,1127469006
17,2028,3.5,1127469494
17,2067,4.5,1127470656
17,2110,3.5,1127475491
17,2118,4.0,1127472523
17,2502,1.0,1127469848
17,2539,2.5,1127470166
17,2657,3.0,1127469890
17,2791,2.0,1127469746
17,2959,5.0,1127469609
17,4437,5.0,1127469334
17,4552,4.0,1127474968
17,4995,3.0,1127473364
17,5072,2.5,1127474324
17,5137,4.5,1127471041
17,6538,4.0,1127474916
17,7445,1.0,1127475148
17,8195,3.0,1127474877
17,8665,3.5,1127472829
17,8874,3.5,1127470706
17,8914,4.5,1127470716
18,5,3.0,856006982
18,14,2.0,856007147
18,18,3.0,856007359
18,25,5.0,856006886
18,62,4.0,856006886
18,74,2.0,856007279
18,76,3.0,856007359
18,79,2.0,856007147
18,81,3.0,856007495
18,85,4.0,856007495
18,95,3.0,856006886
18,100,4.0,856007279
18,140,3.0,856007147
18,141,4.0,856006885
18,260,3.0,856007075
18,608,4.0,856006982
18,628,4.0,856007147
18,640,3.0,856007359
18,653,4.0,856007075
18,707,3.0,856007279
18,708,4.0,856007075
18,762,1.0,856007147
18,765,2.0,856007587
18,780,3.0,856006885
18,786,4.0,856006982
18,788,3.0,856007075
18,802,4.0,856007219
18,805,4.0,856007147
18,818,3.0,856092135
18,832,3.0,856007219
19,11,3.0,855192773
19,14,5.0,855190167
19,16,5.0,855191930
19,22,3.0,855192868
19,25,3.0,855190091
19,35,3.0,855192496
19,58,3.0,855190167
19,63,3.0,855190349
19,64,2.0,855193770
19,70,4.0,855191324
19,74,3.0,855190261
19,89,3.0,855193220
19,95,3.0,855190091
19,97,4.0,855190550
19,101,3.0,855190531
19,105,3.0,855192656
19,110,3.0,855193530
19,111,5.0,855191324
19,122,3.0,855194378
19,141,3.0,855190091
19,145,4.0,855193720
19,150,3.0,855191289
19,153,3.0,855193751
19,154,4.0,855191383
19,162,5.0,855191226
19,165,3.0,855191227
19,166,2.0,855194264
19,172,1.0,855194345
19,176,4.0,855191383
19,177,2.0,855192496
19,179,2.0,855193865
19,180,3.0,855192957
19,194,4.0,855191383
19,196,3.0,855193806
19,215,3.0,855191324
19,223,4.0,855191622
19,229,4.0,855191701
19,231,3.0,855194087
19,235,3.0,855191324
19,246,4.0,855191478
19,247,4.0,855191430
19,249,3.0,855193530
19,253,3.0,855191430
19,260,4.0,855190199
19,261,4.0,855194216
19,262,5.0,855193220
19,266,1.0,855194773
19,269,3.0,855191882
19,281,3.0,855192982
19,288,5.0,855191383
19,293,4.0,855194693
19,296,5.0,855191226
19,300,3.0,855193220
19,306,5.0,855191584
19,308,5.0,855191654
19,326,5.0,855191383
19,329,3.0,855192814
19,332,3.0,855193274
19,334,4.0,855191846
19,339,4.0,855193599
19,340,3.0,855193404
19,345,3.0,855191289
19,346,3.0,855192910
19,348,4.0,855191622
19,350,3.0,855193864
19,364,3.0,855195078
19,377,3.0,855191289
19,379,3.0,855193845
19,380,3.0,855191228
19,423,3.0,855193488
19,429,4.0,855194419
19,431,4.0,855192210
19,440,3.0,855193330
19,445,3.0,855193404
19,451,3.0,855193700
19,454,3.0,855193599
19,468,4.0,855194397
19,475,3.0,855191654
19,479,2.0,855193806
19,500,3.0,855194264
19,501,5.0,855191228
19,504,3.0,855193845
19,508,3.0,855192061
19,509,4.0,855194216
19,522,3.0,855193301
19,531,5.0,855193358
19,534,5.0,855192910
19,535,4.0,855191324
19,547,4.0,855194419
19,550,3.0,855192254
19,551,4.0,855192419
19,562,3.0,855190447
19,580,1.0,855194052
19,586,3.0,855194743
19,588,3.0,855195077
19,590,3.0,855191289
19,592,4.0,855191964
19,593,3.0,855191229
19,594,4.0,855191383
19,595,5.0,855195077
19,596,5.0,855191553
19,597,3.0,855193530
19,599,4.0,855192636
19,608,5.0,855190128
19,612,3.0,855190427
19,628,3.0,855190199
19,653,3.0,855190167
19,662,3.0,855190382
19,663,4.0,855190349
19,674,4.0,855194072
19,703,3.0,855190606
19,780,3.0,855190091
19,786,3.0,855191702
19,788,3.0,855190167
19,802,3.0,855190232
19,805,3.0,855190199
19,858,5.0,855191478
19,891,3.0,855194072
19,902,3.0,855192496
19,903,4.0,855191622
19,913,5.0,855191654
19,914,3.0,855193012
19,916,5.0,855192773
19,920,4.0,855192717
19,923,5.0,855191517
19,924,4.0,855191289
19,928,5.0,855192419
19,929,4.0,855193274
19,931,3.0,855192814
19,940,4.0,855192033
19,950,4.0,855192419
19,951,5.0,855192279
19,953,5.0,855192178
19,954,4.0,855192385
19,955,4.0,855192090
19,966,4.0,855194498
19,968,5.0,855192582
19,982,4.0,855193628
19,1023,4.0,855192347
19,1073,4.0,855190128
19,1089,4.0,855191228
19,1090,4.0,855191584
19,1091,3.0,855194052
19,1092,1.0,855192773
19,1103,4.0,855191882
19,1124,3.0,855192940
19,1213,5.0,855191553
19,1246,3.0,855192868
19,1247,3.0,855191702
19,1248,4.0,855192347
19,1250,4.0,855191882
19,1254,5.0,855192033
19,1257,5.0,855192279
19,1259,3.0,855192061
19,1262,4.0,855191930
19,1265,4.0,855192773
19,1266,4.0,855191930
19,1267,4.0,855191740
19,1268,3.0,855192688
19,1271,3.0,855192455
19,1272,3.0,855191964
19,1278,4.0,855191654
19,1370,4.0,855192636
19,1371,4.0,855193404
19,1372,2.0,855193035
19,1374,3.0,855192496
19,1375,4.0,855193244
19,1378,2.0,855193244
19,1381,3.0,855194670
19,1389,1.0,855194693
19,1391,2.0,855190404
19,1396,3.0,855193012
19,1441,3.0,855192982
19,2019,3.0,855192254
19,4970,4.0,855193274
20,107,3.5,1224042765
20,110,2.0,1238729747
20,150,3.0,1238729755
20,153,4.0,1238729818
20,207,2.5,1224042795
20,231,1.0,1238729849
20,260,1.5,1224043057
20,296,0.5,1238729735
20,364,3.5,1238729826
20,380,4.0,1238729779
20,497,5.0,1238731010
20,500,3.0,1238729842
20,588,3.5,1238729785
20,590,2.0,1238729764
20,592,4.0,1238729759
20,593,0.5,1238729741
20,595,4.0,1238729816
20,597,4.0,1238729844
20,608,2.0,1238729789
20,671,4.0,1224042769
20,745,5.0,1224043160
20,780,5.0,1238729772
20,858,2.0,1238729822
20,1103,4.0,1224042813
20,1247,1.0,1238730775
20,1378,3.0,1224042777
20,1441,2.5,1224042802
20,1580,5.0,1238729865
20,1907,4.0,1224042740
20,2013,3.0,1224042811
20,2959,0.5,1224043052
21,95,3.0,853157476
21,196,3.0,853847536
21,260,3.0,853846669
21,266,3.0,853846207
21,288,3.0,853857742
21,296,3.0,853846400
21,329,3.0,853846400
21,377,4.0,853846511
21,379,3.0,853852608
21,380,3.0,853846783
21,393,3.0,853856221
21,509,4.0,853846612
21,551,3.0,853846443
21,553,3.0,853846547
21,586,3.0,853847813
21,590,4.0,853846443
21,592,3.0,853846639
21,593,4.0,853846400
21,594,3.0,853846612
21,595,3.0,853846511
21,597,3.0,853846723
21,780,3.0,853157476
21,858,4.0,853850728
21,910,3.0,853850791
21,913,4.0,853850728
21,914,5.0,853850835
21,920,4.0,853851052
21,921,4.0,853849142
21,923,5.0,853850699
21,924,4.0,853848314
21,948,3.0,853851861
21,953,5.0,853850752
21,954,4.0,853850874
21,1089,3.0,853847910
21,1090,4.0,853848134
21,1091,3.0,853853956
21,1103,3.0,853847910
21,1124,4.0,853852079
21,1125,4.0,853851156
21,1246,4.0,853852020
21,1250,4.0,853850728
21,1254,5.0,853850835
21,1259,4.0,853851113
21,1265,3.0,853851052
21,1266,3.0,853850874
21,1281,4.0,853850997
21,1370,3.0,853851257
21,1371,3.0,853852263
21,1372,3.0,853851257
21,1374,4.0,853849676
21,1375,3.0,853851841
21,1427,3.0,854522908
22,70,3.0,1131661969
22,153,3.0,1131662452
22,163,4.5,1131664404
22,173,1.5,1131662930
22,231,2.5,1131662440
22,235,2.0,1131662423
22,253,4.5,1131662653
22,260,4.0,1131663354
22,296,5.0,1131664320
22,551,5.0,1131663387
22,586,1.0,1131664533
22,588,2.0,1131662084
22,592,4.5,1131663223
22,593,4.5,1131723291
22,858,4.0,1131662354
22,1089,4.0,1131662364
22,1255,4.0,1131663479
22,1371,2.0,1131662302
22,1372,4.0,1131662635
22,1374,3.5,1131662312
22,1375,4.0,1131662317
22,1391,3.5,1131662334
22,1544,3.0,1131663044
22,1580,4.0,1131664393
22,1641,2.0,1131662659
22,1645,2.5,1131662268
22,1722,3.5,1131662000
22,1909,3.0,1131663020
22,1923,2.5,1131662243
22,1997,3.0,1131662014
22,2011,3.5,1131723076
22,2023,3.5,1131662226
22,2288,4.0,1131664741
22,2291,4.5,1131663683
22,2502,1.5,1131663552
22,2605,2.0,1131723146
22,2616,2.5,1131664710
22,2617,2.5,1131723065
22,2657,2.0,1131661911
22,2959,4.0,1131663892
22,3082,3.5,1131723124
22,3176,2.5,1131662162
22,4011,4.5,1131663886
22,4105,4.0,1131662565
22,4643,2.5,1131663696
22,8961,3.5,1131663378
23,11,3.5,1166728170
23,16,4.0,1148672550
23,19,2.0,1148669114
23,24,3.5,1148673467
23,58,3.5,1148672099
23,62,4.0,1166728220
23,89,4.0,1148669357
23,104,3.5,1148730116
23,110,3.5,1148669588
23,111,5.0,1148671365
23,150,3.5,1148672933
23,153,3.0,1148720873
23,154,4.0,1148672842
23,172,2.5,1148386188
23,185,3.5,1148778581
23,235,4.0,1148729698
23,246,4.5,1148729570
23,247,4.0,1148673304
23,252,4.0,1148669102
23,253,3.5,1148668973
23,260,4.5,1148668970
23,262,4.0,1148728957
23,293,4.0,1148672319
23,296,4.5,1148671517
23,300,4.0,1149868544
23,306,3.5,1148777951
23,319,4.5,1148669351
23,345,4.0,1148673085
23,380,4.0,1148673420
23,425,3.5,1148669891
23,431,3.5,1148730048
23,492,4.5,1148669346
23,497,4.5,1148669881
23,508,4.5,1148669092
23,509,4.5,1148672198
23,532,3.5,1148720627
23,535,4.5,1166036040
23,539,2.5,1148729848
23,586,3.5,1166728142
23,588,4.0,1166728178
23,590,2.5,1148728787
23,592,3.5,1148670328
23,593,4.5,1148671818
23,595,4.5,1148672375
23,597,3.0,1149868548
23,605,4.0,1148669338
23,608,4.5,1148669574
23,653,2.5,1148669090
23,668,4.5,1148669877
23,670,4.5,1166035850
23,745,4.5,1148669873
23,780,3.5,1148673415
23,788,2.0,1148669865
23,802,3.5,1148669863
23,805,3.5,1148669087
23,841,4.0,1148729708
23,858,5.0,1148670263
23,900,2.5,1148728764
23,903,3.5,1148671779
23,910,4.5,1148777884
23,913,4.0,1148670548
23,914,3.0,1148673452
23,920,3.5,1148778793
23,922,4.5,1148671777
23,923,5.0,1148669082
23,924,3.5,1148729982
23,926,4.0,1148729661
23,928,4.5,1148671884
23,931,4.5,1148672493
23,942,4.0,1148669571
23,948,3.5,1148721097
23,949,3.5,1148721092
23,953,4.5,1148670154
23,954,5.0,1148669329
23,955,3.5,1148669327
23,1089,3.5,1148671525
23,1090,4.0,1148669833
23,1103,4.5,1148721090
23,1213,5.0,1148669055
23,1246,4.0,1166036059
23,1247,4.0,1148671859
23,1248,4.5,1148671856
23,1250,4.0,1148671782
23,1251,5.0,1148671642
23,1254,3.5,1148777838
23,1262,4.0,1148778812
23,1265,4.0,1148730406
23,1266,3.5,1148728732
23,1267,5.0,1148671808
23,1272,2.0,1148670285
23,1280,5.0,1148670134
23,1281,3.0,1148777902
23,1391,3.5,1148730168
23,1499,1.5,1148720958
23,1544,2.0,1148720846
23,1552,3.0,1148669048
23,1562,1.0,1148670343
23,1580,3.5,1148668953
23,1584,4.0,1148669800
23,1722,3.0,1148669792
23,1735,4.5,1148728970
23,1792,3.5,1148669267
23,1900,3.5,1148730066
23,1907,3.5,1148669265
23,1927,3.0,1148728727
23,1946,4.0,1148669538
23,1947,4.0,1148728761
23,1949,3.5,1148730162
23,1954,3.0,1148728778
23,1955,4.0,1148728759
23,1957,3.5,1148728769
23,1958,3.5,1148728790
23,1997,3.5,1148728429
23,2011,4.0,1148729668
23,2019,4.0,1148669760
23,2022,4.0,1148672527
23,2023,3.0,1148669036
23,2028,4.0,1148671551
23,2067,2.5,1148728867
23,2176,5.0,1148672486
23,2289,4.0,1148671976
23,2291,4.0,1148672768
23,2313,3.5,1148673578
23,2334,2.5,1148669239
23,2501,4.0,1148669215
23,2502,4.0,1149868257
23,2539,2.0,1149868567
23,2617,3.5,1166728248
23,2640,4.5,1148669716
23,2657,3.0,1148669012
23,2959,3.5,1148778865
23,2976,4.5,1148672556
23,3082,2.5,1148720826
23,3083,5.0,1148670143
23,3114,3.5,1148669703
23,3176,5.0,1148672449
23,3489,3.5,1148671696
23,3989,4.0,1148777876
23,4011,4.5,1149868172
23,4148,1.0,1149868599
23,4564,1.5,1148729027
23,4816,3.0,1148670015
23,4967,5.0,1148673264
23,4978,4.5,1148730339
23,4995,4.5,1148668988
23,5902,5.0,1148671465
23,6404,3.5,1148777788
23,6415,1.5,1148671670
23,6537,3.0,1148730486
23,6552,3.5,1148730325
23,6620,3.5,1148777833
23,6947,2.5,1148669950
23,7347,3.0,1148669381
23,7942,3.0,1148729504
23,8195,3.0,1148672148
23,8338,3.5,1148728858
23,8656,2.5,1148777970
23,8873,4.5,1148669373
23,8966,3.5,1148730147
23,8984,3.0,1148673032
23,25769,4.5,1148672235
26,63,0.5,1351544773
26,69,4.5,1351544454
26,153,3.5,1360088114
26,165,2.5,1360088108
26,260,3.0,1360087975
26,296,3.5,1360087955
26,377,3.0,1360088079
26,380,3.0,1360088041
26,500,1.0,1360088125
26,593,3.5,1354752756
26,608,3.5,1360088060
26,780,3.5,1360088024
26,858,4.0,1360088089
26,1089,3.5,1371811577
26,1580,3.5,1360088119
26,1653,3.5,1371811514
26,1687,3.5,1351544445
26,2028,3.0,1352058527
26,2355,4.0,1363376250
26,2959,4.0,1354752886
26,3114,4.5,1371811559
26,4011,5.0,1351545050
26,4995,3.0,1352058609
26,7445,4.5,1352058756
26,8665,4.0,1352058548
26,8874,1.5,1351545104
26,8961,4.0,1351545119
26,49530,4.0,1352058503
28,58,5.0,938944078
28,110,4.0,938944407
28,345,5.0,938944923
28,902,5.0,938944550
28,903,3.0,938944636
28,913,4.0,938943150
28,920,5.0,938942682
28,924,4.0,938942755
28,926,5.0,938942821
28,953,2.0,938944139
28,1250,5.0,938943202
28,1267,5.0,938943028
28,1366,5.0,938944636
28,1883,4.0,938944505
28,2019,2.0,938942821
28,2028,3.0,938942529
28,2109,5.0,938944457
28,2291,4.0,938943524
28,2300,4.0,938944975
28,2662,4.0,938943976
30,11,4.0,948141296
30,14,4.0,945276564
30,16,5.0,945115684
30,18,2.0,945277971
30,25,4.0,945115684
30,70,4.0,1007352836
30,78,2.0,945706968
30,100,4.0,945277812
30,110,5.0,945122218
30,111,4.0,945113485
30,118,3.0,994458116
30,141,4.0,951010161
30,150,5.0,945122277
30,161,5.0,948166619
30,162,1.0,945113597
30,165,4.0,948141601
30,170,4.0,994458393
